leadNumber,customerId,primaryContactId,leadName,DealSize,city,state,Country,BudgetAmount
S_LeadNumber318,300100188392205,300100176735708,S_LeadName318,75,RWS,CA,USA,9
S_LeadNumber319,300100188392205,300100176735708,S_LeadName319,85,RWS,CA,USA,1
S_LeadNumber320,300100188392205,300100176735708,S_LeadName320,83,RWS,CA,USA,98
S_LeadNumber321,300100188392205,300100176735708,S_LeadName321,15,RWS,CA,USA,26
S_LeadNumber322,300100188392205,300100176735708,S_LeadName322,20,RWS,CA,USA,71
S_LeadNumber323,300100188392205,300100176735708,S_LeadName323,97,RWS,CA,USA,99
S_LeadNumber324,300100188392205,300100176735708,S_LeadName324,40,RWS,CA,USA,71
S_LeadNumber325,300100188392205,300100176735708,S_LeadName325,54,RWS,CA,USA,35
S_LeadNumber326,300100188392205,300100176735708,S_LeadName326,66,RWS,CA,USA,61
S_LeadNumber327,300100188392205,300100176735708,S_LeadName327,27,RWS,CA,USA,90
S_LeadNumber328,300100188392205,300100176735708,S_LeadName328,80,RWS,CA,USA,65
S_LeadNumber329,300100188392205,300100176735708,S_LeadName329,82,RWS,CA,USA,6
S_LeadNumber330,300100188392205,300100176735708,S_LeadName330,5,RWS,CA,USA,16
S_LeadNumber331,300100188392205,300100176735708,S_LeadName331,53,RWS,CA,USA,99
S_LeadNumber332,300100188392205,300100176735708,S_LeadName332,48,RWS,CA,USA,88
S_LeadNumber333,300100188392205,300100176735708,S_LeadName333,93,RWS,CA,USA,64
S_LeadNumber334,300100188392205,300100176735708,S_LeadName334,59,RWS,CA,USA,89
S_LeadNumber335,300100188392205,300100176735708,S_LeadName335,75,RWS,CA,USA,35
S_LeadNumber336,300100188392205,300100176735708,S_LeadName336,59,RWS,CA,USA,93
S_LeadNumber337,300100188392205,300100176735708,S_LeadName337,26,RWS,CA,USA,50
S_LeadNumber338,300100188392205,300100176735708,S_LeadName338,49,RWS,CA,USA,85
S_LeadNumber339,300100188392205,300100176735708,S_LeadName339,45,RWS,CA,USA,40
S_LeadNumber340,300100188392205,300100176735708,S_LeadName340,14,RWS,CA,USA,71
S_LeadNumber341,300100188392205,300100176735708,S_LeadName341,46,RWS,CA,USA,57
S_LeadNumber342,300100188392205,300100176735708,S_LeadName342,23,RWS,CA,USA,13
S_LeadNumber343,300100188392205,300100176735708,S_LeadName343,71,RWS,CA,USA,31
S_LeadNumber344,300100188392205,300100176735708,S_LeadName344,29,RWS,CA,USA,61
S_LeadNumber345,300100188392205,300100176735708,S_LeadName345,15,RWS,CA,USA,15
S_LeadNumber346,300100188392205,300100176735708,S_LeadName346,91,RWS,CA,USA,55
S_LeadNumber347,300100188392205,300100176735708,S_LeadName347,81,RWS,CA,USA,27
S_LeadNumber348,300100188392205,300100176735708,S_LeadName348,83,RWS,CA,USA,39
S_LeadNumber349,300100188392205,300100176735708,S_LeadName349,56,RWS,CA,USA,79
S_LeadNumber350,300100188392205,300100176735708,S_LeadName350,68,RWS,CA,USA,6
S_LeadNumber351,300100188392205,300100176735708,S_LeadName351,83,RWS,CA,USA,12
S_LeadNumber352,300100188392205,300100176735708,S_LeadName352,61,RWS,CA,USA,56
S_LeadNumber353,300100188392205,300100176735708,S_LeadName353,83,RWS,CA,USA,11
S_LeadNumber354,300100188392205,300100176735708,S_LeadName354,74,RWS,CA,USA,15
S_LeadNumber355,300100188392205,300100176735708,S_LeadName355,48,RWS,CA,USA,96
S_LeadNumber356,300100188392205,300100176735708,S_LeadName356,52,RWS,CA,USA,20
S_LeadNumber357,300100188392205,300100176735708,S_LeadName357,55,RWS,CA,USA,35
S_LeadNumber358,300100188392205,300100176735708,S_LeadName358,36,RWS,CA,USA,49
S_LeadNumber359,300100188392205,300100176735708,S_LeadName359,3,RWS,CA,USA,26
S_LeadNumber360,300100188392205,300100176735708,S_LeadName360,68,RWS,CA,USA,52
S_LeadNumber361,300100188392205,300100176735708,S_LeadName361,23,RWS,CA,USA,89
S_LeadNumber362,300100188392205,300100176735708,S_LeadName362,52,RWS,CA,USA,24
S_LeadNumber363,300100188392205,300100176735708,S_LeadName363,87,RWS,CA,USA,70
S_LeadNumber364,300100188392205,300100176735708,S_LeadName364,15,RWS,CA,USA,42
S_LeadNumber365,300100188392205,300100176735708,S_LeadName365,4,RWS,CA,USA,64
S_LeadNumber366,300100188392205,300100176735708,S_LeadName366,23,RWS,CA,USA,41
S_LeadNumber367,300100188392205,300100176735708,S_LeadName367,9,RWS,CA,USA,29
S_LeadNumber368,300100188392205,300100176735708,S_LeadName368,39,RWS,CA,USA,93
S_LeadNumber369,300100188392205,300100176735708,S_LeadName369,77,RWS,CA,USA,5
S_LeadNumber370,300100188392205,300100176735708,S_LeadName370,46,RWS,CA,USA,4
S_LeadNumber371,300100188392205,300100176735708,S_LeadName371,9,RWS,CA,USA,73
S_LeadNumber372,300100188392205,300100176735708,S_LeadName372,1,RWS,CA,USA,91
S_LeadNumber373,300100188392205,300100176735708,S_LeadName373,85,RWS,CA,USA,15
S_LeadNumber374,300100188392205,300100176735708,S_LeadName374,71,RWS,CA,USA,42
S_LeadNumber375,300100188392205,300100176735708,S_LeadName375,21,RWS,CA,USA,49
S_LeadNumber376,300100188392205,300100176735708,S_LeadName376,46,RWS,CA,USA,22
S_LeadNumber377,300100188392205,300100176735708,S_LeadName377,65,RWS,CA,USA,27
S_LeadNumber378,300100188392205,300100176735708,S_LeadName378,2,RWS,CA,USA,46
S_LeadNumber379,300100188392205,300100176735708,S_LeadName379,11,RWS,CA,USA,52
S_LeadNumber380,300100188392205,300100176735708,S_LeadName380,28,RWS,CA,USA,84
S_LeadNumber381,300100188392205,300100176735708,S_LeadName381,64,RWS,CA,USA,24
S_LeadNumber382,300100188392205,300100176735708,S_LeadName382,95,RWS,CA,USA,66
S_LeadNumber383,300100188392205,300100176735708,S_LeadName383,82,RWS,CA,USA,18
S_LeadNumber384,300100188392205,300100176735708,S_LeadName384,25,RWS,CA,USA,24
S_LeadNumber385,300100188392205,300100176735708,S_LeadName385,4,RWS,CA,USA,93
S_LeadNumber386,300100188392205,300100176735708,S_LeadName386,75,RWS,CA,USA,99
S_LeadNumber387,300100188392205,300100176735708,S_LeadName387,90,RWS,CA,USA,70
S_LeadNumber388,300100188392205,300100176735708,S_LeadName388,89,RWS,CA,USA,76
S_LeadNumber389,300100188392205,300100176735708,S_LeadName389,35,RWS,CA,USA,23
S_LeadNumber390,300100188392205,300100176735708,S_LeadName390,100,RWS,CA,USA,94
S_LeadNumber391,300100188392205,300100176735708,S_LeadName391,79,RWS,CA,USA,30
S_LeadNumber392,300100188392205,300100176735708,S_LeadName392,33,RWS,CA,USA,58
S_LeadNumber393,300100188392205,300100176735708,S_LeadName393,82,RWS,CA,USA,4
S_LeadNumber394,300100188392205,300100176735708,S_LeadName394,89,RWS,CA,USA,88
S_LeadNumber395,300100188392205,300100176735708,S_LeadName395,33,RWS,CA,USA,93
S_LeadNumber396,300100188392205,300100176735708,S_LeadName396,93,RWS,CA,USA,97
S_LeadNumber397,300100188392205,300100176735708,S_LeadName397,10,RWS,CA,USA,68
S_LeadNumber398,300100188392205,300100176735708,S_LeadName398,6,RWS,CA,USA,21
S_LeadNumber399,300100188392205,300100176735708,S_LeadName399,29,RWS,CA,USA,13
S_LeadNumber400,300100188392205,300100176735708,S_LeadName400,52,RWS,CA,USA,30
S_LeadNumber401,300100188392205,300100176735708,S_LeadName401,49,RWS,CA,USA,80
S_LeadNumber402,300100188392205,300100176735708,S_LeadName402,85,RWS,CA,USA,74
S_LeadNumber403,300100188392205,300100176735708,S_LeadName403,56,RWS,CA,USA,29
S_LeadNumber404,300100188392205,300100176735708,S_LeadName404,26,RWS,CA,USA,14
S_LeadNumber405,300100188392205,300100176735708,S_LeadName405,87,RWS,CA,USA,29
S_LeadNumber406,300100188392205,300100176735708,S_LeadName406,40,RWS,CA,USA,36
S_LeadNumber407,300100188392205,300100176735708,S_LeadName407,9,RWS,CA,USA,82
S_LeadNumber408,300100188392205,300100176735708,S_LeadName408,74,RWS,CA,USA,86
S_LeadNumber409,300100188392205,300100176735708,S_LeadName409,23,RWS,CA,USA,4
S_LeadNumber410,300100188392205,300100176735708,S_LeadName410,80,RWS,CA,USA,29
S_LeadNumber411,300100188392205,300100176735708,S_LeadName411,62,RWS,CA,USA,75
S_LeadNumber412,300100188392205,300100176735708,S_LeadName412,88,RWS,CA,USA,13
S_LeadNumber413,300100188392205,300100176735708,S_LeadName413,4,RWS,CA,USA,47
S_LeadNumber414,300100188392205,300100176735708,S_LeadName414,21,RWS,CA,USA,77
S_LeadNumber415,300100188392205,300100176735708,S_LeadName415,39,RWS,CA,USA,79
S_LeadNumber416,300100188392205,300100176735708,S_LeadName416,92,RWS,CA,USA,60
S_LeadNumber417,300100188392205,300100176735708,S_LeadName417,35,RWS,CA,USA,52
S_LeadNumber418,300100188392205,300100176735708,S_LeadName418,83,RWS,CA,USA,24
S_LeadNumber419,300100188392205,300100176735708,S_LeadName419,49,RWS,CA,USA,16
S_LeadNumber420,300100188392205,300100176735708,S_LeadName420,3,RWS,CA,USA,5
S_LeadNumber421,300100188392205,300100176735708,S_LeadName421,64,RWS,CA,USA,96
S_LeadNumber422,300100188392205,300100176735708,S_LeadName422,95,RWS,CA,USA,82
S_LeadNumber423,300100188392205,300100176735708,S_LeadName423,6,RWS,CA,USA,29
S_LeadNumber424,300100188392205,300100176735708,S_LeadName424,23,RWS,CA,USA,89
S_LeadNumber425,300100188392205,300100176735708,S_LeadName425,45,RWS,CA,USA,95
S_LeadNumber426,300100188392205,300100176735708,S_LeadName426,87,RWS,CA,USA,90
S_LeadNumber427,300100188392205,300100176735708,S_LeadName427,35,RWS,CA,USA,11
S_LeadNumber428,300100188392205,300100176735708,S_LeadName428,9,RWS,CA,USA,50
S_LeadNumber429,300100188392205,300100176735708,S_LeadName429,50,RWS,CA,USA,45
S_LeadNumber430,300100188392205,300100176735708,S_LeadName430,92,RWS,CA,USA,89
S_LeadNumber431,300100188392205,300100176735708,S_LeadName431,84,RWS,CA,USA,14
S_LeadNumber432,300100188392205,300100176735708,S_LeadName432,24,RWS,CA,USA,64
S_LeadNumber433,300100188392205,300100176735708,S_LeadName433,45,RWS,CA,USA,58
S_LeadNumber434,300100188392205,300100176735708,S_LeadName434,32,RWS,CA,USA,43
S_LeadNumber435,300100188392205,300100176735708,S_LeadName435,99,RWS,CA,USA,14
S_LeadNumber436,300100188392205,300100176735708,S_LeadName436,7,RWS,CA,USA,70
S_LeadNumber437,300100188392205,300100176735708,S_LeadName437,32,RWS,CA,USA,70
S_LeadNumber438,300100188392205,300100176735708,S_LeadName438,12,RWS,CA,USA,24
S_LeadNumber439,300100188392205,300100176735708,S_LeadName439,49,RWS,CA,USA,38
S_LeadNumber440,300100188392205,300100176735708,S_LeadName440,18,RWS,CA,USA,33
S_LeadNumber441,300100188392205,300100176735708,S_LeadName441,88,RWS,CA,USA,59
S_LeadNumber442,300100188392205,300100176735708,S_LeadName442,32,RWS,CA,USA,63
S_LeadNumber443,300100188392205,300100176735708,S_LeadName443,60,RWS,CA,USA,81
S_LeadNumber444,300100188392205,300100176735708,S_LeadName444,38,RWS,CA,USA,83
S_LeadNumber445,300100188392205,300100176735708,S_LeadName445,95,RWS,CA,USA,15
S_LeadNumber446,300100188392205,300100176735708,S_LeadName446,6,RWS,CA,USA,20
,300100188392205,300100176735708,S_LeadName447,56,RWS,CA,USA,89
S_LeadNumber448,300100188392205,300100176735708,S_LeadName448,78,RWS,CA,USA,71
S_LeadNumber449,300100188392205,300100176735708,S_LeadName449,81,RWS,CA,USA,35
S_LeadNumber450,300100188392205,300100176735708,S_LeadName450,95,RWS,CA,USA,28
S_LeadNumber451,300100188392205,300100176735708,S_LeadName451,38,RWS,CA,USA,64
S_LeadNumber452,300100188392205,300100176735708,S_LeadName452,50,RWS,CA,USA,94
S_LeadNumber453,300100188392205,300100176735708,S_LeadName453,21,RWS,CA,USA,72
S_LeadNumber454,300100188392205,300100176735708,S_LeadName454,41,RWS,CA,USA,12
S_LeadNumber455,300100188392205,300100176735708,S_LeadName455,67,RWS,CA,USA,10
S_LeadNumber456,300100188392205,300100176735708,S_LeadName456,20,RWS,CA,USA,85
S_LeadNumber457,300100188392205,300100176735708,S_LeadName457,90,RWS,CA,USA,79
S_LeadNumber458,300100188392205,300100176735708,S_LeadName458,65,RWS,CA,USA,71
S_LeadNumber459,300100188392205,300100176735708,S_LeadName459,46,RWS,CA,USA,33
S_LeadNumber460,300100188392205,300100176735708,S_LeadName460,9,RWS,CA,USA,79
S_LeadNumber461,300100188392205,300100176735708,S_LeadName461,31,RWS,CA,USA,76
S_LeadNumber462,300100188392205,300100176735708,S_LeadName462,84,RWS,CA,USA,47
S_LeadNumber463,300100188392205,300100176735708,S_LeadName463,36,RWS,CA,USA,5
S_LeadNumber464,300100188392205,300100176735708,S_LeadName464,15,RWS,CA,USA,70
S_LeadNumber465,300100188392205,300100176735708,S_LeadName465,81,RWS,CA,USA,84
S_LeadNumber466,300100188392205,300100176735708,S_LeadName466,13,RWS,CA,USA,60
S_LeadNumber467,300100188392205,300100176735708,S_LeadName467,97,RWS,CA,USA,27
S_LeadNumber468,300100188392205,300100176735708,S_LeadName468,59,RWS,CA,USA,35
S_LeadNumber469,300100188392205,300100176735708,S_LeadName469,87,RWS,CA,USA,44
S_LeadNumber470,300100188392205,300100176735708,S_LeadName470,35,RWS,CA,USA,41
S_LeadNumber471,300100188392205,300100176735708,S_LeadName471,23,RWS,CA,USA,30
S_LeadNumber472,300100188392205,300100176735708,S_LeadName472,16,RWS,CA,USA,93
S_LeadNumber473,300100188392205,300100176735708,S_LeadName473,77,RWS,CA,USA,99
S_LeadNumber474,300100188392205,300100176735708,S_LeadName474,59,RWS,CA,USA,6
S_LeadNumber475,300100188392205,300100176735708,S_LeadName475,68,RWS,CA,USA,62
S_LeadNumber476,300100188392205,300100176735708,S_LeadName476,62,RWS,CA,USA,53
S_LeadNumber477,300100188392205,300100176735708,S_LeadName477,17,RWS,CA,USA,21
S_LeadNumber478,300100188392205,300100176735708,S_LeadName478,33,RWS,CA,USA,76
S_LeadNumber479,300100188392205,300100176735708,S_LeadName479,59,RWS,CA,USA,25
S_LeadNumber480,300100188392205,300100176735708,S_LeadName480,41,RWS,CA,USA,90
S_LeadNumber481,300100188392205,300100176735708,S_LeadName481,73,RWS,CA,USA,96
S_LeadNumber482,300100188392205,300100176735708,S_LeadName482,29,RWS,CA,USA,56
S_LeadNumber483,300100188392205,300100176735708,S_LeadName483,26,RWS,CA,USA,87
S_LeadNumber484,300100188392205,300100176735708,S_LeadName484,93,RWS,CA,USA,4
S_LeadNumber485,300100188392205,300100176735708,S_LeadName485,67,RWS,CA,USA,63
S_LeadNumber486,300100188392205,300100176735708,S_LeadName486,50,RWS,CA,USA,78
S_LeadNumber487,300100188392205,300100176735708,S_LeadName487,74,RWS,CA,USA,70
S_LeadNumber488,300100188392205,300100176735708,S_LeadName488,28,RWS,CA,USA,33
S_LeadNumber489,300100188392205,300100176735708,S_LeadName489,85,RWS,CA,USA,61
S_LeadNumber490,300100188392205,300100176735708,S_LeadName490,82,RWS,CA,USA,47
S_LeadNumber491,300100188392205,300100176735708,S_LeadName491,89,RWS,CA,USA,61
S_LeadNumber492,300100188392205,300100176735708,S_LeadName492,68,RWS,CA,USA,48
S_LeadNumber493,300100188392205,300100176735708,S_LeadName493,27,RWS,CA,USA,19
S_LeadNumber494,300100188392205,300100176735708,S_LeadName494,59,RWS,CA,USA,88
S_LeadNumber495,300100188392205,300100176735708,S_LeadName495,67,RWS,CA,USA,29
S_LeadNumber496,300100188392205,300100176735708,S_LeadName496,52,RWS,CA,USA,75
S_LeadNumber497,300100188392205,300100176735708,S_LeadName497,60,RWS,CA,USA,37
S_LeadNumber498,300100188392205,300100176735708,S_LeadName498,89,RWS,CA,USA,18
S_LeadNumber499,300100188392205,300100176735708,S_LeadName499,99,RWS,CA,USA,48
S_LeadNumber500,300100188392205,300100176735708,S_LeadName500,78,RWS,CA,USA,40
S_LeadNumber501,300100188392205,300100176735708,S_LeadName501,1,RWS,CA,USA,45
S_LeadNumber502,300100188392205,300100176735708,S_LeadName502,83,RWS,CA,USA,74
S_LeadNumber503,300100188392205,300100176735708,S_LeadName503,7,RWS,CA,USA,68
S_LeadNumber504,300100188392205,300100176735708,S_LeadName504,85,RWS,CA,USA,38
S_LeadNumber505,300100188392205,300100176735708,S_LeadName505,3,RWS,CA,USA,6
S_LeadNumber506,300100188392205,300100176735708,S_LeadName506,14,RWS,CA,USA,67
S_LeadNumber507,300100188392205,300100176735708,S_LeadName507,69,RWS,CA,USA,87
S_LeadNumber508,300100188392205,300100176735708,S_LeadName508,62,RWS,CA,USA,19
S_LeadNumber509,300100188392205,300100176735708,S_LeadName509,48,RWS,CA,USA,47
S_LeadNumber510,300100188392205,300100176735708,S_LeadName510,70,RWS,CA,USA,86
S_LeadNumber511,300100188392205,300100176735708,S_LeadName511,57,RWS,CA,USA,53
S_LeadNumber512,300100188392205,300100176735708,S_LeadName512,84,RWS,CA,USA,96
S_LeadNumber513,300100188392205,300100176735708,S_LeadName513,43,RWS,CA,USA,74
S_LeadNumber514,300100188392205,300100176735708,S_LeadName514,73,RWS,CA,USA,98
S_LeadNumber515,300100188392205,300100176735708,S_LeadName515,89,RWS,CA,USA,88
S_LeadNumber516,300100188392205,300100176735708,S_LeadName516,40,RWS,CA,USA,89
S_LeadNumber517,300100188392205,300100176735708,S_LeadName517,27,RWS,CA,USA,56
S_LeadNumber518,300100188392205,300100176735708,S_LeadName518,92,RWS,CA,USA,3
S_LeadNumber519,300100188392205,300100176735708,S_LeadName519,70,RWS,CA,USA,88
S_LeadNumber520,300100188392205,300100176735708,S_LeadName520,92,RWS,CA,USA,51
S_LeadNumber521,300100188392205,300100176735708,S_LeadName521,47,RWS,CA,USA,57
S_LeadNumber522,300100188392205,300100176735708,S_LeadName522,78,RWS,CA,USA,57
S_LeadNumber523,300100188392205,300100176735708,S_LeadName523,49,RWS,CA,USA,10
S_LeadNumber524,300100188392205,300100176735708,S_LeadName524,30,RWS,CA,USA,56
S_LeadNumber525,300100188392205,300100176735708,S_LeadName525,7,RWS,CA,USA,91
S_LeadNumber526,300100188392205,300100176735708,S_LeadName526,91,RWS,CA,USA,27
S_LeadNumber527,300100188392205,300100176735708,S_LeadName527,1,RWS,CA,USA,51
S_LeadNumber528,300100188392205,300100176735708,S_LeadName528,19,RWS,CA,USA,53
S_LeadNumber529,300100188392205,300100176735708,S_LeadName529,9,RWS,CA,USA,81
S_LeadNumber530,300100188392205,300100176735708,S_LeadName530,76,RWS,CA,USA,20
S_LeadNumber531,300100188392205,300100176735708,S_LeadName531,57,RWS,CA,USA,65
S_LeadNumber532,300100188392205,300100176735708,S_LeadName532,1,RWS,CA,USA,74
S_LeadNumber533,300100188392205,300100176735708,S_LeadName533,75,RWS,CA,USA,40
S_LeadNumber534,300100188392205,300100176735708,S_LeadName534,53,RWS,CA,USA,2
S_LeadNumber535,300100188392205,300100176735708,S_LeadName535,74,RWS,CA,USA,56
S_LeadNumber536,300100188392205,300100176735708,S_LeadName536,75,RWS,CA,USA,83
S_LeadNumber537,300100188392205,300100176735708,S_LeadName537,64,RWS,CA,USA,86
S_LeadNumber538,300100188392205,300100176735708,S_LeadName538,13,RWS,CA,USA,35
S_LeadNumber539,300100188392205,300100176735708,S_LeadName539,56,RWS,CA,USA,57
S_LeadNumber540,300100188392205,300100176735708,S_LeadName540,98,RWS,CA,USA,83
S_LeadNumber541,300100188392205,300100176735708,S_LeadName541,45,RWS,CA,USA,50
S_LeadNumber542,300100188392205,300100176735708,S_LeadName542,47,RWS,CA,USA,35
S_LeadNumber543,300100188392205,300100176735708,S_LeadName543,51,RWS,CA,USA,9
S_LeadNumber544,300100188392205,300100176735708,S_LeadName544,7,RWS,CA,USA,36
S_LeadNumber545,300100188392205,300100176735708,S_LeadName545,88,RWS,CA,USA,52
S_LeadNumber546,300100188392205,300100176735708,S_LeadName546,62,RWS,CA,USA,71
S_LeadNumber547,300100188392205,300100176735708,S_LeadName547,18,RWS,CA,USA,58
S_LeadNumber548,300100188392205,300100176735708,S_LeadName548,16,RWS,CA,USA,99
S_LeadNumber549,300100188392205,300100176735708,S_LeadName549,88,RWS,CA,USA,65
S_LeadNumber550,300100188392205,300100176735708,S_LeadName550,69,RWS,CA,USA,55
S_LeadNumber551,300100188392205,300100176735708,S_LeadName551,14,RWS,CA,USA,16
S_LeadNumber552,300100188392205,300100176735708,S_LeadName552,18,RWS,CA,USA,73
S_LeadNumber553,300100188392205,300100176735708,S_LeadName553,49,RWS,CA,USA,92
S_LeadNumber554,300100188392205,300100176735708,S_LeadName554,66,RWS,CA,USA,27
S_LeadNumber555,300100188392205,300100176735708,S_LeadName555,21,RWS,CA,USA,15
S_LeadNumber556,300100188392205,300100176735708,S_LeadName556,52,RWS,CA,USA,93
S_LeadNumber557,300100188392205,300100176735708,S_LeadName557,14,RWS,CA,USA,79
S_LeadNumber558,300100188392205,300100176735708,S_LeadName558,66,RWS,CA,USA,85
S_LeadNumber559,300100188392205,300100176735708,S_LeadName559,26,RWS,CA,USA,43
S_LeadNumber560,300100188392205,300100176735708,S_LeadName560,74,RWS,CA,USA,60
S_LeadNumber561,300100188392205,300100176735708,S_LeadName561,18,RWS,CA,USA,49
S_LeadNumber562,300100188392205,300100176735708,S_LeadName562,51,RWS,CA,USA,63
S_LeadNumber563,300100188392205,300100176735708,S_LeadName563,35,RWS,CA,USA,17
S_LeadNumber564,300100188392205,300100176735708,S_LeadName564,73,RWS,CA,USA,5
S_LeadNumber565,300100188392205,300100176735708,S_LeadName565,16,RWS,CA,USA,61
S_LeadNumber566,300100188392205,300100176735708,S_LeadName566,70,RWS,CA,USA,59
S_LeadNumber567,300100188392205,300100176735708,S_LeadName567,88,RWS,CA,USA,88
S_LeadNumber568,300100188392205,300100176735708,S_LeadName568,2,RWS,CA,USA,43
S_LeadNumber569,300100188392205,300100176735708,S_LeadName569,82,RWS,CA,USA,37
S_LeadNumber570,300100188392205,300100176735708,S_LeadName570,29,RWS,CA,USA,77
S_LeadNumber571,300100188392205,300100176735708,S_LeadName571,52,RWS,CA,USA,94
S_LeadNumber572,300100188392205,300100176735708,S_LeadName572,80,RWS,CA,USA,25
S_LeadNumber573,300100188392205,300100176735708,S_LeadName573,56,RWS,CA,USA,73
S_LeadNumber574,300100188392205,300100176735708,S_LeadName574,4,RWS,CA,USA,73
